Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
04/04/2021,14,TN,4119970,166000,1905300,2048670,0,60329,0,77456,360328,2905011,0,2858206,1354709,67322,1335736,1498405,3548,106786,55484,30313,20989,70407,34409,19841,16157,42538,0,53735,118481,2861606,1853878,27.1,0,0,1823692,34.3,772008,67.5,1054528,15.4,0,0,1034852,19.5,566452,49.5,66486,460683,526336,1023,0,0,0,0,62726,453535,517653,938,11782,286284,267753,633,35981,20892,10272,4817
04/04/2021,14,VI,61940,500,20100,41340,0,59171,0,75860,348056,43826,0,43472,15474,136,16705,26985,0,100,0,0,100,97,0,0,97,41867,0,53242,86952,42019,26021,24.9,0,0,25796,31.6,9156,51.4,16072,15.4,0,0,15970,19.6,6259,35.2,141,6604,9327,0,0,0,0,0,140,6596,9234,0,73,3072,3114,0,3,0,0,3
04/04/2021,14,MN,3365000,135800,1560000,1669200,0,59667,0,77598,365609,3028798,0,2948564,1332046,85217,1392323,1551056,202,175017,72937,69821,32259,112251,44629,43212,24410,53706,0,67994,144728,3056038,1931620,34.3,0,0,1883548,43.4,763341,82.9,1200197,21.3,0,0,1164132,26.8,618369,67.2,86449,514489,599209,50,0,0,0,0,82425,499264,582395,48,32540,252859,332951,19,62137,28018,26398,7721
04/04/2021,14,IH2,1555025,43800,860900,650325,0,74660,0,0,0,1025958,0,1008341,240904,11446,574218,440294,0,0,0,0,0,0,0,0,0,49258,0,0,0,1025958,630465,30.3,0,0,618446,0,137289,0,399736,19.2,0,0,394183,0,101945,0,11317,210767,177652,0,0,0,0,0,11300,210664,172219,0,1264,57577,43104,0,0,0,0,0
04/04/2021,14,PR,2102750,71000,965100,1066650,0,65841,0,80228,387298,1171342,0,1167058,522132,24807,472525,673755,255,74044,11339,10707,51998,54217,7936,7428,38853,36677,0,44528,96170,1181916,761752,23.9,0,0,758316,28.9,322882,59.5,442492,13.9,0,0,440991,16.8,208246,38.4,24890,167130,250464,8,0,0,0,0,24821,166667,249495,8,5371,91891,110983,1,19790,3389,3274,13127
04/04/2021,14,AL,2892950,122100,1372700,1398150,0,59001,0,75833,340412,1858833,0,1845254,896632,45860,911770,901203,0,83987,44621,29727,9639,52326,26710,19134,6482,37911,0,48370,105506,1909768,1242706,25.3,0,0,1231851,32.3,554146,65.2,709849,14.5,0,0,705414,18.5,377294,44.4,46937,329335,333539,38,0,0,0,0,46303,327907,331166,38,16610,196122,164535,27,31507,17820,10560,3127
04/04/2021,14,NM,1514445,59800,668600,786045,0,72225,0,93427,401065,1365434,0,1335141,484927,28497,610867,724359,1711,39413,11877,12060,15476,25892,6953,7298,11641,65119,0,82366,128421,1387325,858547,40.9,0,0,837607,51.7,292723,77.5,544771,26,0,0,532200,32.8,206900,54.8,27716,218311,298288,456,0,0,0,0,26126,214316,291310,448,9021,91164,106450,265,13087,4689,4590,3808
04/04/2021,14,SC,3053895,129000,1337400,1587495,0,59314,0,75638,325915,2305396,0,2240338,1212486,57423,899186,1347732,1055,106025,55734,33264,17027,66109,33063,20097,12949,44776,0,55488,129398,2313624,1488232,28.9,0,0,1455798,36.1,696667,74.3,849778,16.5,0,0,816859,20.2,524494,56,55821,292799,500954,204,0,0,0,0,52401,278041,486213,204,10768,212016,301571,139,39117,22158,12915,4044
04/04/2021,14,AR,1908100,73600,910200,924300,0,63228,0,82329,364223,1306811,0,1242526,571703,34471,633400,638652,288,28961,7985,3924,17052,19019,4701,2374,11944,43303,0,53611,109128,1313593,856162,28.4,0,0,819241,35.3,345861,66,482062,16,0,0,451832,19.5,232019,44.3,33455,224660,223884,63,0,0,0,0,29303,212746,209724,59,5109,131043,95821,46,9830,3222,1534,5074
04/04/2021,14,FM,63000,1400,61600,0,0,60786,0,77930,357569,25404,0,25391,2485,0,25404,0,0,106,0,106,0,57,0,57,0,24511,0,31408,14104,25590,15691,15.1,0,0,15677,19.4,1468,8.3,9776,9.4,0,0,9776,12.1,1047,5.9,1,9755,20,0,0,0,0,0,1,9755,20,0,0,1042,5,0,49,0,49,0
04/04/2021,14,RP,21400,600,20800,0,0,119506,0,153218,703022,13429,0,13429,2678,191,13237,1,0,0,0,0,0,0,0,0,0,74993,0,96148,87976,13568,8456,47.2,0,0,8456,60.5,1454,47.8,5299,29.6,0,0,5299,37.9,1346,44.2,191,5094,14,0,0,0,0,0,191,5094,14,0,87,1251,8,0,0,0,0,0
04/04/2021,14,NC,6564440,256500,2893100,3414840,0,62590,0,80178,374877,5057979,0,4987964,2339440,136162,2176553,2744935,329,226058,112113,72485,41460,148512,68066,45530,34916,48226,0,60923,133599,5005914,3238031,30.9,0,0,3187033,38.9,1271869,72.6,1889924,18,0,0,1868054,22.8,1039310,59.4,134042,746161,1009695,26,0,0,0,0,132309,735501,1000218,26,17870,486223,535197,20,75993,43110,26373,6510
04/04/2021,14,TX,16832185,761700,7439200,8631285,0,58050,0,77941,450754,12808243,0,12726218,4490316,328243,5881515,6597856,629,462625,215398,153039,94188,285538,126491,91162,67885,44173,0,58928,120247,12360227,8100286,27.9,0,0,8049935,37.3,2685245,71.9,4564010,15.7,0,0,4535640,21,2050154,54.9,321344,1990599,2251582,485,0,0,0,0,319347,1978225,2237586,482,144348,894177,1011411,218,173966,87111,60758,26097
04/04/2021,14,VT,457350,26400,214500,216450,0,73295,0,89679,365766,360745,0,349795,186897,8327,171398,180771,249,21701,10157,7223,4321,13575,5878,4405,3292,57813,0,68589,149471,353427,227068,36.4,0,0,219998,43.1,111197,88.9,133803,21.4,0,0,128592,25.2,71203,56.9,8014,59673,66045,71,0,0,0,0,6564,58353,63608,67,126,30625,40407,45,7932,4180,2749,1003
04/04/2021,14,WA,4834980,196300,2153600,2485080,0,63494,0,81235,399677,3928519,0,3824913,1721079,91060,1776403,2058169,2887,163884,71216,53005,39663,104573,43539,33667,27367,51590,0,64264,142271,3937997,2464825,32.4,0,0,2401004,40.3,966362,79.9,1529457,20.1,0,0,1483343,24.9,766662,63.4,91152,664436,773275,594,0,0,0,0,84778,652219,745809,537,26999,355146,384127,390,58297,27124,18970,12203
04/04/2021,14,NY,12718855,487700,5642300,6588855,0,65381,0,82455,385870,10519517,0,10257206,3854342,285733,4824646,5407475,1663,406392,195731,140076,70585,255574,113972,83626,57976,54075,0,66496,116935,10468081,6624421,34.1,0,0,6472090,42,2276156,69.1,4025832,20.7,0,0,3896882,25.3,1643763,49.9,282769,1735762,2006953,348,0,0,0,0,263308,1682654,1950645,275,71268,771959,800362,174,147018,79264,54947,12807
04/04/2021,14,HI,1011720,34200,424500,553020,0,71456,0,90656,376877,757630,0,740547,278707,10726,269614,383530,93760,24692,10990,12428,1274,14347,6096,7275,976,53510,0,66357,103822,764514,476114,33.6,0,0,464973,41.7,170939,63.7,296651,21,0,0,289955,26,112671,42,10937,105702,161973,18039,0,0,0,0,10815,104521,156597,18022,3099,48388,59775,1409,8617,4095,4224,298
04/04/2021,14,WY,405665,23200,197800,184665,0,70092,0,91156,409023,286685,0,270399,125659,7314,140610,138623,138,6775,1396,692,4687,3917,755,409,2753,49534,0,60760,126699,281537,168129,29,0,0,161108,36.2,68361,68.9,118773,20.5,0,0,109445,24.6,57823,58.3,6700,55131,56917,25,0,0,0,0,5902,52064,51456,23,1005,29776,27029,13,2837,637,280,1920
04/04/2021,14,BP2,108010,1700,44300,62010,0,0,0,0,0,112202,0,111765,4829,491,44913,66798,0,0,0,0,0,0,0,0,0,0,0,0,0,112202,65102,0,0,0,64746,0,2686,0,46986,0,0,0,46852,0,2118,0,490,18124,28372,0,0,0,0,0,437,18079,28336,0,5,965,1148,0,0,0,0,0
04/04/2021,14,MO,3766895,151200,1681100,1934595,0,61376,0,79023,354686,2807214,0,2741546,1277311,62245,1173590,1571055,324,156422,84707,49166,22549,98522,50713,30585,17224,45739,0,57513,120270,2744365,1724937,28.1,0,0,1690632,35.5,726484,68.4,1057922,17.2,0,0,1026802,21.5,529169,49.8,63117,423571,571189,45,0,0,0,0,61808,405165,559790,39,16973,239805,272373,18,57270,33521,18369,5380
04/04/2021,14,RI,684165,26000,313600,344565,0,64583,0,80032,365774,611301,0,595474,284903,14904,286493,309896,8,51516,26520,16239,8757,31258,14767,9427,7064,57705,0,69657,152317,610016,372419,35.2,0,0,364206,42.6,157881,84.4,251655,23.8,0,0,243582,28.5,129333,69.1,14809,116459,120384,3,0,0,0,0,14097,114696,114786,3,2466,59127,67738,2,20043,11652,6706,1685
04/04/2021,14,OR,2552055,108400,1174400,1269255,0,60508,0,76154,333132,2034002,0,1982000,870494,48378,958641,1025753,1230,118392,58897,42743,16752,74001,35082,26499,12420,48225,0,59143,113630,2041451,1297163,30.8,0,0,1265150,37.8,560680,73.2,782997,18.6,0,0,760387,22.7,341388,44.6,47909,357159,377724,205,0,0,0,0,45927,344416,369841,203,25266,147038,168981,103,44158,23750,16105,4303
04/04/2021,14,DE,636065,24100,283000,328965,0,65320,0,82585,336710,508590,0,497454,258693,12912,214249,281280,149,36070,11679,8501,15890,24357,6711,5211,12435,52229,0,64588,136943,497345,332492,34.1,0,0,325062,42.2,152437,80.7,176030,18.1,0,0,172046,22.3,104497,55.3,13154,70038,92768,70,0,0,0,0,12656,68873,90492,25,5069,45002,54410,16,11405,4746,3207,3452
04/04/2021,14,FL,13882365,572500,6167600,7142265,0,64636,0,80488,308680,10565844,0,10194641,6283157,273972,4939024,5337852,14996,395461,204841,116007,74613,237761,118875,68300,50586,49194,0,59107,139708,10398204,6552905,30.5,0,0,6332976,36.7,3467027,77.1,3852669,17.9,0,0,3693147,21.4,2528315,56.2,271692,1702775,1873252,4950,0,0,0,0,255373,1632438,1800535,4801,82422,1231785,1210030,4078,154733,84246,46757,23730
04/04/2021,14,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/04/2021,14,MH,35800,800,35000,0,0,61288,0,78574,360524,21785,0,21092,1434,0,21785,0,0,0,0,0,0,0,0,0,0,37295,0,46293,14441,21807,12995,22.2,0,0,12669,27.8,840,8.5,8741,15,0,0,8373,18.4,594,6,2,8737,2,0,0,0,0,0,2,8369,2,0,2,592,0,0,0,0,0,0
04/04/2021,14,NV,1770070,69400,810300,890370,0,57467,0,74139,356889,1462114,0,1430257,620979,36432,637516,788166,0,73324,16481,14171,42672,51804,9682,8438,33684,47469,0,59906,125204,1446651,913961,29.7,0,0,898256,37.6,349656,70.5,548467,17.8,0,0,531152,22.2,262907,53,36023,226120,286322,2,0,0,0,0,34573,220599,275978,2,9195,120611,133100,1,21276,6669,5664,8943
04/04/2021,14,US,207891295,8693900,94119500,105077895,0,62619,0,80537,380079,165053746,0,161109167,70531821,4054089,76038933,84810406,150318,7742126,3608199,2643439,1490488,4836769,2116596,1591169,1129004,49716,0,62414,128950,165053746,106214924,32,0,0,103671074,40.2,41054236,75.1,61416536,18.5,0,0,59814439,23.2,29972946,54.8,4027575,26781522,30572559,34880,0,0,0,0,3807118,26164924,29808567,33830,971396,14238683,14750415,12452,2848649,1458732,1030389,359528
04/04/2021,14,VA2,4909085,135200,2562000,2211885,0,0,0,0,0,4131688,0,4131508,2504815,71481,2195081,1865124,2,0,0,0,0,0,0,0,0,0,0,0,0,4131688,2406559,0,0,0,2406438,0,1360889,0,1794774,0,0,0,1794711,0,1169672,0,71447,920747,802579,1,0,0,0,0,71442,920727,802541,1,26178,651192,492301,1,0,0,0,0
04/04/2021,14,NH,843385,35600,397700,410085,0,62027,0,76362,332219,774277,0,645125,336751,16444,372440,385366,27,47692,22099,19436,6157,28089,12210,10956,4923,56944,0,58411,132650,800497,548665,40.4,0,0,422795,38.3,212281,83.6,268288,19.7,0,0,264353,23.9,144059,56.7,17348,138758,112176,6,0,0,0,0,16432,137464,110451,6,8918,69685,65453,3,19406,9794,8390,1222
04/04/2021,14,AS,43810,600,12400,30810,0,78669,0,100859,462765,31775,0,30782,4067,0,6751,25024,0,0,0,0,0,0,0,0,0,57058,0,70866,42960,31947,18099,32.5,0,0,17528,40.4,2234,23.6,13755,24.7,0,0,13348,30.7,1895,20,4,2838,10913,0,0,0,0,0,4,2836,10508,0,1,715,1179,0,0,0,0,0
04/04/2021,14,MS,1843015,75400,882900,884715,0,61926,0,80920,378681,1240970,0,1214268,554222,31546,620316,588361,747,52199,25609,12253,14337,32437,15084,7625,9728,41697,0,53314,113875,1243883,770946,25.9,0,0,757864,33.3,323243,66.4,500469,16.8,0,0,486499,21.4,245001,50.3,30783,239283,230386,17,0,0,0,0,30133,232781,223570,15,8710,128717,107569,5,19542,10377,4578,4587
04/04/2021,14,MT,722595,28600,350600,343395,0,67609,0,86004,350032,569766,0,555713,260395,12467,289116,268040,143,21374,10564,7185,3625,13774,6579,4637,2558,53310,0,66141,126138,572548,352924,33,0,0,344784,41,149678,72.5,228905,21.4,0,0,222275,26.5,115435,55.9,12357,112529,103976,43,0,0,0,0,11632,109468,101135,40,3366,56091,55955,23,7566,3972,2531,1063
04/04/2021,14,WV,1246555,74500,612600,559455,0,69557,0,87015,339651,946710,0,941379,449986,11355,462186,473169,0,25934,0,0,25934,17465,0,0,17465,52825,0,65712,122608,937196,569122,31.8,0,0,563573,39.3,247136,67.3,379207,21.2,0,0,377999,26.4,201460,54.9,12061,173023,194093,30,0,0,0,0,11782,172723,193466,28,2225,100160,99058,17,8400,0,0,8400
04/04/2021,14,DD2,2696630,81900,1157300,1457430,0,0,0,0,0,2082199,0,2030533,233898,26709,953802,1101289,399,0,0,0,0,0,0,0,0,0,0,0,0,2082199,1314577,0,0,0,1279934,0,139339,0,732655,0,0,0,719333,0,89623,0,23794,320921,387940,0,0,0,0,0,22788,313071,383474,0,1058,30008,58557,0,0,0,0,0
04/04/2021,14,ID,1027045,39600,478300,509145,0,57471,0,76710,353337,817221,0,800285,380692,18656,385793,412435,337,26846,8461,4868,13517,16425,4825,2930,8670,45730,0,59773,130971,821962,499344,27.9,0,0,488000,36.4,209537,72.1,322082,18,0,0,315282,23.5,172439,59.3,18428,148875,154677,102,0,0,0,0,17372,146678,151175,57,4763,79201,88444,31,10223,3526,1884,4813
04/04/2021,14,GA,6237495,231700,2885600,3120195,0,58748,0,76878,411186,4153506,0,4135351,1904068,80326,2067685,2005230,265,122100,70828,38732,12540,73690,41167,23004,9519,39120,0,50969,125519,4124889,2728898,25.7,0,0,2710355,33.4,1059212,69.8,1393877,13.1,0,0,1392286,17.2,786603,51.9,78146,698550,617009,172,0,0,0,0,77837,698152,616126,171,10274,451771,324453,105,47645,29209,15444,2992
04/04/2021,14,DC,542795,22000,224200,296595,0,76910,0,93977,621452,403560,0,396809,131101,9194,156923,237443,0,8708,4124,3725,859,5422,2359,2330,733,57182,0,68702,150099,317048,214219,30.4,0,0,207866,36,61504,70.4,109897,15.6,0,0,106654,18.5,42672,48.9,10333,45211,54337,16,0,0,0,0,9867,43999,52772,16,861,24052,17752,7,3125,1684,1316,125
04/04/2021,14,IL,8021745,345200,3587200,4089345,0,63304,0,81406,392601,6488477,0,6319788,2507635,150335,2985001,3349920,3221,418925,160895,111199,146831,283160,95262,67769,120129,51204,0,64135,122729,6532030,4303924,34,0,0,4189114,42.5,1550251,75.9,2301352,18.2,0,0,2239668,22.7,989159,48.4,148566,1028184,1123555,1047,0,0,0,0,140995,1006170,1091523,980,28489,468181,491846,643,134311,64849,42904,26558
04/04/2021,14,KS,1884795,70600,901400,912795,0,64696,0,85167,396393,1446575,0,1403938,624627,31578,722558,692174,265,89772,45830,27990,15952,55316,26362,17999,10955,49654,0,63439,131366,1511298,980566,33.7,0,0,952826,43.1,384159,80.8,554497,19,0,0,535151,24.2,269266,56.6,32419,275814,246151,113,0,0,0,0,30655,265552,238832,112,6462,134663,128068,73,34049,19175,9895,4979
04/04/2021,14,MA,4604300,240500,2136900,2226900,0,66802,0,83115,393755,3968332,0,3855992,1628874,97987,1894775,1975504,66,319647,143116,131749,44782,187063,78913,73104,35046,57575,0,69606,139300,3955530,2581225,37.4,0,0,2508560,45.3,979686,83.8,1458104,21.2,0,0,1414500,25.5,690631,59.1,98181,680140,679772,11,0,0,0,0,95082,658382,661026,10,41338,309154,340133,6,130599,63249,57669,9681
04/04/2021,14,NE,1271990,78700,568900,624390,0,65756,0,87222,407092,1009786,0,990251,452030,26840,462728,518291,1927,57519,25614,22063,9842,38127,16531,14790,6806,52201,0,67903,144669,1011573,637036,32.9,0,0,626286,42.9,248016,79.4,394852,20.4,0,0,384964,26.4,201338,64.4,27571,174540,192208,533,0,0,0,0,26805,170802,186835,522,2148,93155,105628,407,19216,9000,7213,3003
04/04/2021,14,CA,25338590,1204700,11341500,12792390,0,64128,0,82758,434020,19962420,0,19367453,7826588,463857,9297433,10199290,1840,833203,386148,365994,81061,495040,223112,213837,58091,50522,0,63256,134060,19940767,13292476,33.6,0,0,12859683,42,4634126,79.4,7020160,17.8,0,0,6809791,22.2,3189969,54.6,461261,3025367,3533198,334,0,0,0,0,413818,2954902,3440763,308,55772,1642442,1491554,201,331178,158999,149382,22797
04/04/2021,14,LA,2903390,111600,1336700,1455090,0,62455,0,81529,391809,2116985,0,2088687,970530,62589,951449,1102021,926,114177,41391,22668,50118,76057,24087,13976,37994,45538,0,58652,130972,2080769,1288249,27.7,0,0,1272833,35.7,523877,70.7,846771,18.2,0,0,833144,23.4,438729,59.2,60506,331494,454318,453,0,0,0,0,59074,326039,447663,368,12367,194821,231463,78,37387,16903,8445,12039
04/04/2021,14,MD,3811300,145800,1723300,1942200,0,63042,0,80902,397260,3103045,0,2956643,1185211,93602,1449811,1557711,1921,190209,91983,72243,25983,119061,54147,43944,20970,51327,0,62761,123537,3153723,2045881,33.8,0,0,1964883,41.7,731396,76.2,1186402,19.6,0,0,1116971,23.7,499505,52.1,92163,530921,562787,531,0,0,0,0,82694,504935,528842,500,27536,237303,234429,237,69503,36983,27545,4975
04/04/2021,14,LTC,25996725,862800,7826700,17307225,0,0,0,0,0,7742126,0,0,0,2365,1957121,5776620,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/04/2021,14,WI,3470905,140300,1603100,1727505,0,59613,0,76186,341207,3208168,0,3130113,1513121,82455,1435666,1689652,395,179742,85031,57985,36726,121249,52447,37564,31238,55100,0,68706,148747,3198252,2031543,34.9,0,0,1981185,43.5,828764,81.5,1220850,21,0,0,1189959,26.1,666881,65.6,79929,510510,630236,175,0,0,0,0,75317,500485,614085,72,8719,322149,335974,39,57860,32129,20226,5505
04/04/2021,14,AZ,4538885,182600,2066400,2289885,0,62358,0,80498,346842,3720230,0,3634069,1676923,64482,1670676,1983322,1750,124696,60295,40495,23906,81739,36964,25501,19274,51111,0,64451,128143,3639481,2312278,31.8,0,0,2261049,40.1,951060,72.7,1366330,18.8,0,0,1330503,23.6,677002,51.7,62472,582366,720917,575,0,0,0,0,58260,570752,700934,557,14407,314353,347864,378,42419,23054,14764,4601
04/04/2021,14,IA,1919805,73100,895300,951405,0,60848,0,79062,347191,1688053,0,1643699,796786,45268,852529,790137,119,137891,61725,45513,30653,90380,36677,29557,24146,53503,0,67691,144096,1697270,1056573,33.5,0,0,1029521,42.4,443727,80.2,672920,21.3,0,0,654318,26.9,354028,64,45273,336927,290690,30,0,0,0,0,43403,330022,280864,29,3463,187342,163201,22,46726,24587,15608,6531
04/04/2021,14,NJ,5517655,218300,2489600,2809755,0,62120,0,79464,373943,4855447,0,4744847,1772934,118215,2278403,2458354,475,247344,119423,102048,25873,150881,70862,61552,18467,54665,0,68334,120155,5019721,3229559,36.4,0,0,3156781,45.5,1094399,74.2,1890162,21.3,0,0,1844312,26.6,752753,51,119002,841752,929397,11,0,0,0,0,114199,826611,903491,11,32548,344253,375945,7,95476,48020,39989,7467
04/04/2021,14,MP,61310,1000,17800,42510,0,107785,0,138185,634023,29797,0,29263,4340,34,4002,25761,0,1,0,0,1,1,0,0,1,52384,0,65955,44881,29799,17362,30.5,0,0,16840,38,2268,23.5,12455,21.9,0,0,12442,28,2101,21.7,35,1691,10729,0,0,0,0,0,35,1691,10716,0,31,309,1761,0,0,0,0,0
04/04/2021,14,SD,667495,37300,321900,308295,0,75452,0,99991,439514,539915,0,528818,235331,10225,260173,269504,13,12495,7697,2079,2719,8505,5079,1445,1981,61031,0,79217,154955,541848,332349,37.6,0,0,326367,48.9,128867,84.9,219273,24.8,0,0,213650,32,109883,72.4,10244,103056,105968,5,0,0,0,0,9912,101233,102500,5,1448,55923,52510,2,3979,2611,630,738
04/04/2021,14,GU,129900,2600,53200,74100,0,78363,0,100465,460949,91702,0,89492,22816,495,40583,50624,0,1,0,0,1,1,0,0,1,55319,0,69213,80962,91730,58622,35.4,0,0,56481,43.7,12567,44.6,32792,19.8,0,0,32673,25.3,10117,35.9,491,16327,15974,0,0,0,0,0,441,16309,15923,0,41,4453,5623,0,0,0,0,0
04/04/2021,14,ME,914940,58000,425600,431340,0,68065,0,83528,320733,778195,0,756879,405106,31417,366595,380119,64,37905,16985,15226,5694,23864,9776,9854,4234,57892,0,69098,142010,788863,508582,37.8,0,0,496439,45.3,241192,84.6,308141,22.9,0,0,294652,26.9,178375,62.5,31496,134014,142611,20,0,0,0,0,27436,130339,136858,19,12192,75481,90695,7,13955,7158,5342,1455
04/04/2021,14,OH,7410125,288100,3277600,3844425,0,63393,0,81331,362120,5820854,0,5673838,2683676,175147,2698296,2942360,5051,359381,166325,113560,79496,231031,98195,69945,62891,49797,0,62274,131146,5765782,3710193,31.7,0,0,3620568,39.7,1498744,73.2,2195726,18.8,0,0,2134951,23.4,1196402,58.5,171390,993863,1029067,1406,0,0,0,0,163514,973062,997065,1310,43761,542464,609303,874,125105,66152,42444,16509
04/03/2021,13,AZ,4538885,182600,2066400,2289885,0,62358,0,80498,346842,3653578,0,3630041,1676330,60062,1644423,1947463,1630,124492,60212,40374,23906,81671,36931,25466,19274,50195,0,64380,128098,3573557,2276832,31.3,0,0,2259127,40.1,950883,72.7,1332012,18.3,0,0,1327949,23.6,676521,51.7,58134,569773,703548,557,0,0,0,0,58078,569690,699624,557,14370,314135,347637,379,42284,23003,14680,4601
04/03/2021,13,NJ,5517655,218300,2489600,2809755,0,62120,0,79464,373943,4766910,0,4744624,1772859,113532,2250922,2401981,475,247178,119344,101995,25839,150746,70806,61506,18434,53668,0,68331,120150,4927895,3173887,35.7,0,0,3156568,45.5,1094329,74.2,1849501,20.8,0,0,1844244,26.6,752712,51,114181,826721,908588,11,0,0,0,0,114141,826601,903491,11,32511,344248,375946,7,95368,47981,39954,7433
04/03/2021,13,OK,2838195,102000,1351500,1384695,0,71726,0,94457,446867,2069319,0,2056506,845493,38495,958254,1072558,12,64871,31152,16042,17677,43853,19292,11444,13117,52296,0,68442,133121,2043824,1290295,32.6,0,0,1279894,42.6,477535,75.2,780664,19.7,0,0,778370,25.9,367366,57.8,38218,338376,404069,1,0,0,0,0,38193,338318,401858,1,7961,191598,167807,0,20665,11672,4460,4533
04/03/2021,13,MD,3811300,145800,1723300,1942200,0,63042,0,80902,397260,3043682,0,2956128,1184973,89119,1430544,1522109,1910,190005,91862,72160,25983,119012,54104,43938,20970,50345,0,62750,123512,3094858,2012202,33.3,0,0,1964838,41.7,731394,76.2,1157059,19.1,0,0,1116496,23.7,499273,52,87656,520393,548485,525,0,0,0,0,82693,504913,528390,500,27536,237294,234206,237,69350,36904,27471,4975
04/03/2021,13,LTC,25619075,856500,7823900,16938675,0,0,0,0,0,7738792,0,0,0,2045,1955825,5774902,6020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/03/2021,13,VA2,4909085,135200,2562000,2211885,0,0,0,0,0,4077400,0,4077226,2488461,69200,2168675,1839523,2,0,0,0,0,0,0,0,0,0,0,0,0,4077400,2384487,0,0,0,2384372,0,1356262,0,1760289,0,0,0,1760226,0,1157142,0,69167,903003,788118,1,0,0,0,0,69162,902983,788080,1,25368,643062,488711,1,0,0,0,0
04/03/2021,13,MI,6104740,244900,2799900,3059940,0,61128,0,77838,345799,4749818,0,4738919,2223361,104602,2207278,2437938,0,287979,138551,84326,65102,184914,82546,51897,50471,47561,0,60423,125941,4844738,3044568,30.5,0,0,3034444,38.7,1273755,72.2,1856996,18.6,0,0,1855836,23.7,1001849,56.7,105911,792399,958605,81,0,0,0,0,105858,792309,957588,81,26902,480029,494851,67,101330,55111,31730,14489
04/03/2021,13,AK,636665,26700,284900,325065,0,87030,0,115429,695140,420238,0,413954,120045,6623,190835,222723,57,6597,2072,1322,3203,4338,1385,921,2032,57445,0,75051,131071,419902,254263,34.8,0,0,249850,45.3,66734,72.9,170747,23.3,0,0,168841,30.6,55682,60.8,6426,74102,90209,10,0,0,0,0,6392,74020,88419,10,722,32539,22417,4,2216,666,386,1164
04/03/2021,13,MP,61310,1000,17800,42510,0,107785,0,138185,634023,29434,0,29263,4340,34,4002,25398,0,1,0,0,1,1,0,0,1,51746,0,65955,44881,29435,16998,29.9,0,0,16840,38,2268,23.5,12455,21.9,0,0,12442,28,2101,21.7,35,1691,10729,0,0,0,0,0,35,1691,10716,0,31,309,1761,0,0,0,0,0
